,page,id,text,like,love,care,haha,wow,sad,angry
5611,FanFan.official,359284142229318,♥️♥️♥️活在每一刻♥️♥️♥️電影靈魂,1747,28,5,1,2,0,1
5612,FanFan.official,358045895686476,別被過去禁錮那只是一個學習成長的功課不是終生監禁放下吧往前走♥️,4640,89,38,6,1,2,2
5613,FanFan.official,356782145812851,凡事都有美意在其中一笑置之🙂,2931,35,14,6,4,1,1
5614,FanFan.official,356221955868870,🌞有史以來最好的減肥同意🌞,1516,9,3,8,2,0,1
5615,FanFan.official,355488022608930,再看遍也不會膩的電影你們呢有什麼好片子推薦一下啊😍😍😍😍😍😍😍,1876,20,4,2,1,1,2
5616,FanFan.official,354748099349589,無聲勝有聲早安♥️♥️♥️,4179,52,8,1,0,0,3
5617,FanFan.official,353475569476842,謝謝亨堡帶回來的麻辣臭豆腐😋😋😋超好吃的,5752,34,4,1,13,0,2
5618,FanFan.official,352679249556474,😩😩😩😩😩😩誰和我在一起,1968,11,3,250,1,4,2
5619,FanFan.official,352223706268695,義美紅豆牛奶冰棒有誰也愛這一味😋😋😋,25022,315,17,26,19,2,10
5620,FanFan.official,351367773020955,同意🍧🍧🍧同意🍧🍧🍧大家星期六快樂,5146,51,8,120,4,1,1
5621,FanFan.official,350614026429663,早安這個飛翔超愛玩的有人玩過嗎當你把自己列為優先事項的那一天再也沒有人會打擾你早安這個飛翔超愛玩的有人玩過嗎,2993,29,6,3,2,0,0
5622,FanFan.official,350050149819384,🥰🥰🥰你的孩子不需要一個完美的媽媽他們需要一個快樂的媽媽🥰🥰🥰,9475,153,15,7,1,0,1
5623,FanFan.official,349525213205211,這個諾亞方舟的平衡遊戲很好玩可以練習專注力手部肌肉還有動物們的中英文名稱有興趣的朋友可以給家裡小朋友試試🥳,9185,77,10,4,3,0,1
5624,SoniaSuiOfficialFanPage,460357465447634,不專業開箱囉小提醒星星樹正在全館滿折迎新年喔超級熱銷的山水吸塵器和美姿骨盤枕以及配有頂尖車輪的韓國美型折疊四輪購物車滅火器安全汽座等等都非常適合趁機帶回家每週還有很多優質新品歡迎逛逛,1903,11,2,273,0,0,0
5625,nexttw,4699807340074094,本土境外,42,0,1,4,11,3,0
5626,nexttw,4691147814273380,今日本土死亡個案皆無新增,46,0,1,2,4,0,1
5627,nexttw,4687547957966699,今天新增的境外移入病例好多啊,67,0,0,3,24,2,1
5628,nexttw,4684615318259963,今日新增的境外移入病例不少啊邊境一定要嚴守第一線人員都辛苦了,60,1,1,2,5,0,1
5629,nexttw,4681304128591082,全球各地染疫人數不斷破記錄,47,2,0,1,12,4,0
5630,nexttw,4678812268840268,今日新增例確診個案,59,0,1,3,4,0,0
5631,nexttw,4678720588849436,人都不准保釋繼續收押,58,2,9,0,7,1,21
5632,nexttw,4670774882977340,境外移入新增例創下今年單日境外移入個案新高,55,1,2,4,20,1,0
5633,nexttw,4666322683422560,今日的境外移入病例真不少,54,0,1,0,3,0,0
5634,nexttw,4661859387202223,今日新增的境外移入真不少,54,0,0,3,11,0,0
5635,nexttw,4643594355695393,陳時中表示目前有一例疑似本土病例不過還在判定中,48,0,4,1,2,0,0
5636,nexttw,4639089539479208,今日新增的確診案例皆為境外移入,44,0,1,1,7,0,0
5637,nexttw,4629761263745369,今本土境外防疫旅館群聚案人改列本土案例,49,0,2,0,13,0,1
5638,nexttw,4624934617561367,今日出現本土病例了,46,1,6,3,4,2,0
5639,nexttw,4616955278359301,中研院助理接觸者居家隔離人採檢結果皆陰性,58,0,0,0,1,0,1
5640,nexttw,4607515835969912,今未新增本土死亡個案新增例境外移入,72,0,3,3,10,0,0
5641,nexttw,4594630840591745,今日境外移入例是今年最多,69,0,4,1,4,0,1
5642,nexttw,4591285694259593,境外移入,53,0,3,2,1,0,0
5643,nexttw,4577930538928442,今日新增的境外移入病例有點多,43,0,1,0,3,0,3
5644,nexttw,4574319915956171,境外移入,49,0,3,1,1,0,1
5645,nexttw,4567891369932359,維持二級警戒,76,0,2,1,3,0,0
5646,nexttw,4564756183579211,境外移入,55,1,1,0,2,0,1
5647,nexttw,4558513290870167,今日新增的確診病歷皆為境外移入第期的疫苗預約下周一就要開始囉,53,0,1,1,3,0,2
5648,nexttw,4555261237862039,新增例境外移入,74,0,3,0,1,0,2
5649,nexttw,4551912194863610,新增例境外移入,55,0,0,3,1,0,1
5650,nexttw,4548741055180724,今日新增例本土例境外例死亡,62,0,0,3,2,0,1
5651,nexttw,4545568162164680,今天無本土及死亡個案另新增例境外移入,74,0,5,1,2,0,1
5652,nexttw,4542326615822168,其中來台參加萬金石馬拉松的肯亞多歲女選手入境檢疫期滿於自主健康管理期間採檢確診位同行入境選手均列居家隔離,45,0,2,1,7,0,0
5653,nexttw,4539195709468592,今日新增的確診病例皆為境外移入,48,0,1,0,1,0,1
5654,nexttw,4535982646456565,今無本土死亡個案新增例境外移入確定病例,95,1,1,1,1,0,2
5655,nexttw,4532679276786902,今日新增零本土境外零死亡,96,0,1,0,2,0,1
5656,nexttw,4529167950471368,新增例境外移入,55,1,1,1,2,0,1
5657,nexttw,4525916804129816,新增例境外移入,52,0,2,0,1,0,1
5658,nexttw,4522869551101208,今日新增例境外移入,63,0,4,1,1,0,1
5659,nexttw,4519912084730288,新增例均為境外移入,53,0,1,0,7,0,1
5660,nexttw,4516779465043550,今日的確診病例皆為境外移入,51,0,1,0,5,0,1
5661,nexttw,4513472508707579,今日新增的確診病例皆為境外移入,62,0,1,2,2,0,3
5662,nexttw,4510173872370776,今未新增本土死亡個案增例境外移入,61,1,3,5,1,1,0
5663,nexttw,4506932176028279,未新增本土死亡個案增例境外移入,67,1,0,1,2,0,1
5664,nexttw,4503882046333292,第期開放預約的時間出來囉,66,1,5,1,1,0,1
5665,nexttw,4500850156636481,新增例境外移入,66,0,5,1,2,0,1
5666,nexttw,4497783256943171,今天無本土,84,1,1,0,2,0,1
5667,nexttw,4494677503920413,今未新增本土死亡個案增例境外移入,70,0,1,1,2,0,1
5668,nexttw,4491728487548648,今天有一本土病例了,67,2,6,0,4,1,2
5669,nexttw,4488450717876425,新增例本土例境外移入個案無死亡個案,78,0,7,1,4,1,1
5670,nexttw,4485347124853451,無本土死亡個案新增例境外入,86,1,6,0,3,0,1
5671,nexttw,4482350015153162,今未新增本土死亡個案增例境外移入,65,2,4,1,1,0,1
5672,nexttw,4479343468787150,今日新增例境外移入個案,90,1,2,1,2,1,1
5673,nexttw,4466931246695039,今日無新增本土死亡個案增起境外移入境外移入例為國籍航空外籍機師已匡列接觸者人,116,0,10,1,2,0,1
5674,nexttw,4463602083694622,今本土死亡個案無新增另增例境外移入,77,0,2,0,1,0,1
5675,nexttw,4460258090695688,沒有本土死亡個案境外移入新增例,79,0,1,1,1,0,1
5676,nexttw,4457210247667139,新增例本土例境外移入例死亡,82,1,7,3,9,2,1
5677,nexttw,4454323244622506,今天新增例境外移入,55,0,2,0,5,0,0
5678,nexttw,4448393648548799,今日新增的本土案例皆在基隆,81,0,9,2,7,0,1
5679,nexttw,4445282875526543,今日未新增本土死亡個案確診病例皆為境外移入,97,0,2,0,1,0,1
5680,nexttw,4442231782498319,今天沒有記者會直播喔,81,2,7,1,2,0,2
5681,nexttw,4439266149461549,今日新增本土個案境外死亡,91,0,12,1,6,1,0
5682,nexttw,4436246356430195,今天沒有新增案例,107,0,0,0,1,0,1
5683,nexttw,4433320673389430,口罩的部分規定宣布鬆綁囉,103,0,2,0,1,0,1
5684,nexttw,4427079384013559,今天的確診病例皆為境外移入,124,1,5,0,1,0,2
5685,nexttw,4423914750996689,今天一樣無新增本土死亡個案,123,0,7,0,1,0,2
5686,nexttw,4420266321361532,沒有本土死亡個案,134,2,3,0,1,0,1
5687,nexttw,4417188181669346,女幼師檢驗結果目前採檢人陰性人人檢驗中還有人待採另有多位接觸者目前居家檢疫中,116,0,3,0,1,0,1
5688,nexttw,4413969905324507,新增例本土個案及例境外移入,125,2,8,1,11,2,0
5689,nexttw,4404804186241079,已經連天沒有本土疫情了,155,1,14,0,1,1,2
5690,nexttw,4401565146564983,今天沒有新增的本土死亡個案,126,1,9,1,1,0,1
5691,nexttw,4398432610211570,打劑莫德納突破性感染,120,0,2,2,2,0,1
5692,nexttw,4395348130520018,此外昨有萬千人完成接種目前人口涵蓋率劑次人口比,158,0,4,2,1,0,2
5693,nexttw,4393195380735293,今天無本土案例但新增例死亡,113,0,7,1,1,0,2
5694,nexttw,4390254391029392,今日本土死亡個案都是確診案例皆為境外移入,138,0,3,0,1,0,1
5695,nexttw,4387253147996183,今日新增例境外移入個案,105,0,1,0,1,0,2
5696,nexttw,4384144634973701,今天新增均為境外移入無本土病例,124,0,6,1,2,0,1
5697,nexttw,4381218725266292,人再遭收押案件延至月日再訊,67,3,1,2,2,19,21
5698,nexttw,4381024065285758,嘉玲回來啦今天本土死亡個案都確診病例皆為境外移入,139,1,4,0,1,0,2
5699,nexttw,4377724702282361,今日新增例本土例境外例死亡,187,1,14,1,3,0,6
5700,nexttw,4374552909266207,今天例本土及例境外移入,216,1,9,0,3,1,2
5701,nexttw,4371288496259315,今日境外移入例中緬甸有例印尼兩例,232,0,8,1,2,0,4
5702,nexttw,4368078279913670,今天又見雙,292,1,5,0,2,0,3
5703,nexttw,4364720590249439,今天的確診案例皆為境外移入,276,2,10,1,2,0,2
5704,nexttw,4361488977239267,今日共新增例確診分別為例本土及例境外移入無死亡病例,221,1,17,1,6,2,2
5705,nexttw,4358084710913027,今日的確診案例皆為境外移入,236,2,4,0,1,2,4
5706,nexttw,4354701597918005,今天新增例確定病例分別為例本土來自新北市還有例境外移入另增死亡病例,231,2,22,1,2,1,2
5707,nexttw,4348095931911905,今日新增例本土例境外例死亡,219,0,25,0,7,3,3
5708,nexttw,4344885235566308,今日新增例本土例境外例死亡,252,1,7,2,7,1,4
5709,nexttw,4341749259213239,今日的確診案例皆為境外移入,237,4,15,0,2,0,5
5710,nexttw,4338620792859419,今日共新增了例確診,195,2,13,1,5,0,3
5711,nexttw,4335345626520269,國內新增例確定病例分別為例本土及例境外移入另確診個案中無新增死亡,211,1,9,0,3,1,2
5712,nexttw,4332187510169414,今日新增例本土個案衛生單位已匡列家庭及工作接觸者人均列居家隔離餘匡列中,232,1,11,0,2,0,4
5713,nexttw,4329128653808633,今天新增例本土及例境外移入另確診個案中無新增死亡,252,0,35,1,4,0,3
5714,nexttw,4326006474120851,衛生單位將持續進行疫情調查及防治以釐清感染源,229,0,29,1,4,1,1
5715,nexttw,4323303854391113,今日新增了例本土以及例境外,205,0,7,2,7,0,6
5716,nexttw,4320223571365808,今日的新增確診病例皆為境外移入,257,2,23,1,3,0,10
5717,nexttw,4317079238346908,今日共新增了例確診,238,1,26,2,6,2,3
5718,nexttw,4313715652016600,今日共新增了例本土境外及例死亡,230,0,25,3,5,2,3
5719,nexttw,4310488562339309,有一社區大樓有人確診目前已清空大樓將相關人員集中檢疫已準備間集中檢疫所準備中,529,3,7,7,100,14,6
5720,starbuckstaiwan,10161299652460828,洋梨醇濃抹茶那堤滑順的口感帶來一週新的美好🍐🍵優雅甜蜜的洋梨與醇濃抹茶完美的搭配增添溫和的甜味和清爽的水果風味上方的杏仁粒裝飾再添額外的口感,300,3,0,0,1,0,0
5721,starbuckstaiwan,10161299611380828,已經準備好沉浸在無邊無境的舒適裡,249,4,0,0,1,0,0
5722,starbuckstaiwan,10161341980895828,新春福虎送吉祥開箱直播好熱鬧好多活潑的小老虎與象徵著大吉大利的金桔🍊平平安安的蘋果🍎討喜可愛讓我們跟著星巴克夥伴一起在直播開箱商品期望新年新氣象點亮每個祝福,736,4,0,0,0,0,0
5723,starbuckstaiwan,10161333911450828,咖啡將持續帶來美好的體驗邀請你一啟參與珍食計畫呼應全球星巴克將於年前將碳排放量用水量和垃圾量減少的目標與承諾從年月日起啟動珍食計畫各實體門市銷售包括三明治麵包點心部分烤盅類食品及現烤專案類食品將於當日晚間七點後部分指定品項可享有七折販售減少食品浪費更多最新活動公告請連結星巴克網站,782,3,1,0,0,0,0
5724,starbuckstaiwan,279273894236043,跨年倒數,212,6,1,0,1,0,0
5725,starbuckstaiwan,226813732839864,統一時代百貨星巴克台北時代門市跨年派對,445,34,2,1,2,0,1
5726,starbuckstaiwan,10161333930595828,星巴克陪你一起倒數跨年派對直播🎥星巴克台北時代統一時代百貨👉連結傳送門🎥星巴克高雄夢時代門市統一夢時代購物中心👉連結傳送門晚上線上見,749,4,0,0,1,0,0
5727,starbuckstaiwan,10161331842165828,🍎🍊🎇迎接喜慶的春節即將到來春節禮盒也換上新春包裝描繪小老虎與象徵著大吉大利的金橘代表著平平安安的蘋果之間的逗趣互動討喜可愛或者是以新年張燈結綵充滿喜慶氛圍的設計語彙期望新年新氣象點亮每個祝福在星巴克門市預購或立即到星巴克線上門市選購👉,800,7,0,0,1,0,0
5728,JJLin,479612813520428,祝大家聖誕節快樂願大家心中都充滿愛,15330,1035,48,50,10,2,14
5729,JJLin,474668184014891,一起長大的兄弟們和兄弟們一起玩這些傢伙永遠不會讓我笑出膽量一起長大的兄弟們,4817,351,17,30,4,0,7
5730,JJLin,472852590863117,音樂的能量很奇妙總是能夠趨使理念類同的人同行一直在英語原創歌曲的領域綻放光芒成績亮眼最近他開始嘗試中文歌曲的創作我從他諸多作品中感受到了用心努力勇氣與潛力身為華人歌手創作人製作人我們擁有著共同的使命希望帶給大家優質且具共鳴的音樂作品透過這首我們傾訴了最真實的感念但願你們也能有所體會對了大家可以叫他小骨嗯我給他取的小名🎥小骨林俊杰音樂是一種禮物是從上而來的奇蹟它吸引了會互相共鳴和共鳴的人是我在英倫樂壇合作過最有才華的歌手作詞人之一他擁有沉默的活力深入新的領域我感受到他的熱切奉獻精神和巨大的潛力因為他將他的藝術編織到他的中國音樂中我們是創作者製作人說故事者我們肩負著治癒世界透過美麗的歌曲和故事讓世界變得更美好人生有時會充滿疑惑困惑空虛但希望這首最少我有你能提供一點安慰也提醒我們至少生命中有彼此小顧小骨頭保持活力音樂的能量很奇妙總是能夠趨使理念類同的人同行一直在英語原創歌曲的領域綻放光芒成績亮眼最近他開始嘗試中文歌曲的創作我從他諸多作品中感受到了用心努力勇氣與潛力身為華人歌手創作人製作人我們擁有著共同的使命希望帶給大家優質且具共鳴的音樂作品透過這首最少我有你我們傾訴了最真實的感念但願你們也能有所體會對了大家可以叫他小骨嗯我給他取的小名🎥官方連結小骨林俊杰,2213,328,15,3,4,0,3
5731,JJLin,471033634378346,終於有新可以看了小骨獨家首播🗓️📡-📺小骨林俊杰©️終於這裡先睹為快我最少有你官方終於有新可以看了小骨放映時間獨家首播🗓️日期年月日📡電視特別首播-📺小骨林俊杰©️克羅斯拉特奧,3415,529,21,3,4,1,2
5732,baxuan.mei,502127207946323,又到了靜電的季節,17914,32,16,6018,19,8,0
5733,baxuan.mei,502086647950379,十年前就在發奇怪廢文的小美,11950,49,8,4332,8,1,0
5734,baxuan.mei,496584435167267,什麼新技能比新技能還刺激黑色沙漠職業大改版除了新技能還強化了各職業特色還有全新冬季伺服器盛大開啟馬上加入冒險黑色沙漠職業大改版冬季伺服器開放輕鬆冒險零負擔火速成長追上前線,5153,20,4,716,15,0,0
5735,baxuan.mei,495675648591479,祝大家聖誕快樂,4788,31,9,1598,31,0,0
5736,baxuan.mei,492573585568352,只唱這一句是怎樣,19908,29,17,6702,15,2,1
5737,baxuan.mei,490976329061411,聖誕節交換垃圾聖誕節最雷禮物霸軒與小美叮叮噹一封來自小小蟻國的邀請函月全新聖誕版本上線超多螞蟻英雄集結螞蟻賽季盛大開啓聖誕狂歡在即各類資源大放送快輸入我們的專屬連結還有專屬兌換碼小小蟻國死神蟻超多資源等你拿呦小小蟻國螞蟻賽季盛大開啓螞蟻聖誕大狂歡,2408,7,3,623,10,3,0
5738,baxuan.mei,491706988988345,聖誕節最雷交換禮物今天晚上點首播,1275,6,3,225,1,0,0
5739,baxuan.mei,488916162600761,整個超商都在等你一個蝦皮動不動就免運錢包快扛不住了蝦皮週三免運日免運店家週三加碼免運券人人都有領券享四大超商免運蝦皮購物週三免運日超取免運免運詳細活動,11699,14,5,3022,12,6,4
5740,baxuan.mei,4599689420068581,答對了我是白爛直播精華霸軒與小美小美小時候喜歡看的仙俠小說萬元點數豪禮限時放送按讚追蹤夢幻新誅仙粉絲團🔻🎊一萬點數限時送馬上參加夢幻新誅仙事前登錄領極品碧瑤夢幻新誅仙旗艦仙俠鉅作手遊誅仙我回來了命運的回合由你決定事前登錄拿極品碧瑤,1511,29,6,331,3,0,5
