,page,id,text,like,love,care,haha,wow,sad,angry
3969,MaYingjeou,3392436687485106,"一戰古寧頭，再戰大二膽。

民國38年共軍於古寧頭一役戰敗後，仍伺機蠢動 。39年7月26日，金門大膽島、二膽島突遭猛烈砲擊，駐守當地的史恆豐營長，率領不到300名國軍，與700多名渡海進犯的共軍晝夜激戰，最後殲滅共軍3百餘人、俘虜2百餘人，以全勝告捷。不但讓共軍從此打消登陸佔領金門的念頭，更奠定日後八二三砲戰勝利的基礎。

大二膽戰役70周年的今天，我與當年參戰英雄史恆豐、賴生明的家屬們重返戰地，憑弔這場保衛臺灣的關鍵戰役，並向將士英靈致祭。過去的殺戮戰場，如今已成為國民旅遊新亮點，島上的「三民主義統一中國」心戰牆，更是陸客在海上遠眺金門的必看景點。雖然戰爭已經遠去，但我們永不忘懷昔日國軍以生命與鮮血保衛臺灣的功績，要更加珍惜得來不易的和平，勿讓臺海再陷危機，祈願兩岸永無戰事。

#大二膽戰役70周年
#金門
#馬英九
#mayingjeou",30853,330,128,20,16,7,45
3970,MaYingjeou,3386533508075424,"最近有一種說法，指蔣經國總統晚年推動政經改革是出於情勢所迫、政躬違和與子嗣不賢，我深感詫異。謹以擔任經國先生秘書6年多的經驗，從「解除臺灣戒嚴」、「開放大陸探親」、「國會全面改選」這三個面向，分享我的觀察。

臺灣從1949年宣布戒嚴，到1987年解嚴，前後38年。1985年，前美軍顧問團團長、經國先生的好友戚烈拉（Richard G. Ciccolella）將軍來函，建議解除臺灣戒嚴，因為戒嚴在西方是國家遭遇危急情勢時才採取的措施，臺灣並沒到那種程度，何不解除戒嚴，丟掉這個有損國家形象的大包袱？不久，經國先生找我去問：「戒嚴」這個字的英文是什麼？我說是martial law，他要我查報西方社會對戒嚴的看法。我查了大英、大美百科全書，以及布萊克法律辭典、韋氏大辭典等書後回報他，martial law在英文的意思是military control（軍事管制）或no law at all（無法無天），他聽了不以為然地說：「臺灣哪有軍事管制，也沒有無法無天啊！」

一年後，1986年10月7日，經國先生接見美國華盛頓郵報發行人葛蘭姆（Katherine Graham）女士，被問到戒嚴時主動表示：「我國將在制定國家安全法令後解除戒嚴並開放組黨。」當時在現場擔任翻譯的我，彷彿遭電流通過般震撼，心想臺灣的歷史將就此改寫了。印象所及，當時包括駐美代表錢復、旅美教授丘宏達在內的有識之士，也曾作出同樣建議。

1987年3月下旬，經國先生突然問我：「英九，最近有沒有什麼特別的事情？」我說，這一個月來，有一群老兵在西門町遊行請願，希望回大陸探親；事實上，這兩年已有上名萬老兵偷偷從香港入境大陸探親了。當時，立委趙少康、洪昭男、李勝峰也在立法院聯合質詢，建議開放大陸探親。經國先生說，這事我已經交代張（祖詒）副秘書長了，你去看他。

張副秘書長告訴我，經國先生已決定開放大陸探親，要我草擬方案呈報，原則上透過紅十字會經香港進行。經連串修正核報，該方案於當年11月2日實施。經國先生這個石破天驚的決定，尊重了民意，照顧了老兵，也改變了兩岸關係。

1987年11月底，經國先生突然要我到七海寓所見面，那時已病得不輕的他躺在床上，問我國會改選案的進度，我說進度卡在有些國大代表主張設立「大陸代表制」以延續中華民國法統。他問我，政府當年遷臺，有沒有宣布我們在這裡還是代表全中國？我說似乎沒有發表過這類聲明，他要我再去查一查。一週後我再赴七海寓所向他回報，政府從成都遷到臺北，並沒有發佈任何相關聲明；經國先生就說，其實只要是根據《中華民國憲法》選出的代表，當然就代表中華民國法統，不需要再設「大陸代表制」。我聽了心中一寬，輕鬆無比，走出七海寓所，抬頭望見滿天星斗，由衷敬佩經國先生的英明與睿智。因為我也不認為國會該設立大陸代表，這種代表如何在臺灣選出，又如何能代表大陸呢？既不合理，也行不通。經國先生的這項決定，排除了國會全面改選的主要障礙，讓臺灣的政治民主化，再向前邁進一大步。

經國先生從善如流，擇善固執，我從未有他是「被迫改革」的印象。經國先生最令我敬佩的，就是他出身威權體制，卻能親手終結威權體制，為國家人民留下可大可久的民主根基，值得國人永遠追思懷念。",33938,708,145,30,32,15,32
3971,MaYingjeou,3370478246347617,"太熱了！🌞🌞🌞
來吃冷熱冰！🍨🍨🍨

#大九好食光
#潮州冷熱冰
#屏東
#馬英九
#mayingjeou",66303,784,122,451,70,0,38
3972,MaYingjeou,3367008106694631,"若美國認為太平島是「岩礁」而不是「島嶼」，我們能接受嗎？

2016年7月12日，菲律賓所提「南海仲裁案」的五位仲裁員在海牙作出判斷，支持菲律賓的主張，認定太平島是「礁」不是「島」，嚴重損害我國權益。當時蔡英文總統曾鄭重聲明，該案從未徵詢我方意見，仲裁判斷對太平島的認定，已經嚴重損及我南海諸島及其相關海域之權利，「我們絕不接受」。

今年7月13日，美國國務卿蓬佩奧發表聲明，認為2016年菲律賓南海仲裁判斷具有法律拘束力。這是歷年來美國對南海爭議最明確強烈的表態。但這次對於美方的聲明，我外交部竟語帶曖昧的表示「歡迎」。

難道外交部認同「南海仲裁案」的判斷？認同我國太平島是「礁」不是「島」？這種唾面自乾自我閹割的態度，置國家領土與太平島上的戍守人員於何地？中華民國政府面對領土爭議應有的嚴正立場何在?

事實上，太平島面積51公頃（0.51 平方公里），是南海最大的自然島嶼，擁有南海最佳淡水，每日可供1500人使用，它的農耕與漁撈等足以維持本身的經濟生活，完全符合《聯合國海洋法公約》第121條的規定。此次美方所發表對南海爭議的立場，攸關中華民國領土的國際法地位，外交部應儘速澄清，太平島是島嶼（island）而非岩礁（rock），重申中華民國不接受2016年南海仲裁判斷的嚴正立場。不能在國際上自我放棄主權，才能獲得全國人民的支持。",21685,162,122,55,55,33,258
3973,MaYingjeou,3355745701154205,"收到超可愛蛋糕🎂
謝謝大家的祝福😊

#人生七十才開始🏃🏻
#馬英九
#mayingjeou",66917,1933,203,695,124,2,22
3974,MaYingjeou,3346715878723854,"崇德街是從捷運六張犁站通往木柵動物園的捷徑，這條小山路，清朝時曾是深坑茶農將茶葉送往六張梨的「茶路」，如今成為公墓區，也是一條騎自行車的另類路線。

資深出版人老貓(陳穎青)將自行車融入生活，騎遍大大小小街道。在他的介紹下，我首次騎這條路線，與車友們一同探尋沿途的文史遺跡。

途中經過臺灣民主運動先驅蔣渭水先生的衣冠塚，這裡也是眺望101大樓的秘境 。路上還經過展現文化多樣性的回教公墓、戒嚴時期政治受難者紀念公園、白崇禧墓園、糶米古道、安葬徐蚌會戰老兵的皖北千秋墓園、富德公墓等處。

父親與母親的骨灰都安放在富德公墓，這是我第一次騎自行車來探望他們。在我生日前夕，再次謝謝爸爸媽媽對我的養育之恩，也向他們報告家人們一切都好，請爸媽放心。

崇德街雖是山路，但坡度並不陡，由於是公墓區，人車也較少，是一條適合騎車、練車的路線。趁著週末假日，大家不妨騎車到此走走，體驗不一樣的臺北。

#大九愛運動
#老貓老馬遊臺北
#自行車
#崇德街
#101大樓
#馬英九
#mayingjeou",25786,297,110,16,16,1,14
3975,MaYingjeou,3347232308672211,"今天與未來沙龍工作坊的青年朋友餐會，談了很多有關臺灣、國際與兩岸的問題。看到年輕人這麼關心國際局勢、兩岸關係及中華民國的未來，很感動也很開心！！🇹🇼❤️🥰

#羅智強
#未來沙龍
#鄭正鈐
#馬英九
#mayingjeou",21064,309,90,19,6,0,21
3976,MaYingjeou,3293293630732746,"炸成金黃色的大頭鰱魚以豬骨高湯熬煮，搭配大白菜、扁魚、木耳、蝦米、豆腐、豆皮、蔥蒜、辣椒、三層肉等配料，60年歷史的嘉義特色小吃，香濃醇口，很厲害！🐟🐟🐟

無畏疫情衝擊，老店們以經得起考驗的傳統美味努力撐下來，大家一起替他們加油，用自己的胃支持在地美食，支持喜愛的餐廳，留下美好的滋味！！🍜🍲🥗🍗🍛

#大九吃八方
#美食
#沙鍋魚頭
#馬英九
#mayingjeou",33547,469,89,31,46,3,43
3977,MaYingjeou,3323135697748539,"由於疫情的關係，小學的畢業典禮延到本週舉行。日前有國小老師來信，希望我能給小朋友們畢業祝福。除了準備小禮物，我也寫了小卡片，祝福他們畢業快樂，並祝福今年所有的畢業生展翅高飛、鵬程萬里～

#畢業快樂
#馬英九
#mayingjeou",29776,1159,103,17,26,1,32
3978,MaYingjeou,3315962671799175,"今天是「兩岸經濟合作架構協議」（ECFA）簽訂10週年。2009年6月29日，臺灣與中國大陸在重慶簽訂ECFA，降低539項臺灣工、農產品進入大陸的關稅，也降低267項大陸貨品進入臺灣的關稅。ECFA簽訂後，臺灣石斑魚的年產值， 6年內從新台幣38億元增加到84億元，躍居世界第1位，創造臺灣石斑魚養殖業的黃金時代。

日前我在黃昭順前立委的安排下，參觀高雄彌陀區龍膽石斑魚、鱸魚、與草蝦的養殖業，訪談漁民與漁會幹部，關心他們近年因兩岸關係惡化所陷入的經營困境。13年前我競選總統時就曾訪問屏東石斑魚業者，答應他們我選上總統會開放石斑魚的活魚運搬船直航香港，不再被海巡署當作走私取締。2008年5月30日，我上任10天後就開放了。2009年3月起，並陸續開放直航23個大陸港口；6月就簽了讓業者們都受惠的ECFA。

這次訪視高雄養殖業者，他們最關心的，就是ECFA會不會在10週年時被終止，斷絕了石斑魚出口大陸之路。我告訴他們，依據世界貿易組織（WTO）的規定，簽訂「架構協議」（framework agreement）的締約雙方，應在協議生效後10年內完成所有的關稅減讓談判，否則其他的WHO締約方或經濟體可對此「架構協議」提出異議。10年前，兩岸之間的ECFA 貨品部分只完成「早收清單」中出口539項與進口267項貨品的談判，而服貿協議又因「太陽花學運」惡意干擾未能依法備查生效，理論上確有其他締約國提出異議的風險，但目前尚無任何跡象。

不過，ECFA本身第16條就有終止條款，雙方都可以用書面通知對方終止ECFA協定，除非雙方協商後達成不終止的合意，否則ECFA協議在終止通知發出後180天開始生效。最近大陸也有不少學者作此主張，用以「制裁台獨」，因此經濟部與陸委會都很緊張，不斷公開向大陸呼籲不要終止，強調ECFA對雙方都有利；國台辦主任劉結一則說，「兩岸經濟互利合作的基本格局沒有改變」，被解讀為ECFA不會終止。

荒謬的是，經濟部與陸委會的呼籲，已違反蔡英文總統10年前的承諾。當時ECFA簽訂時，擔任民進黨主席的蔡英文強烈反對，認為ECFA是「走向中國」、「包著糖衣的毒藥」、「喪權辱國的不對稱條約」，會害死臺灣經濟，揚言未來民進黨一旦執政，就會發動公投廢止ECFA。

蔡總統既以倫敦政經學院國際經濟法博士自詡，應該知道要終止ECFA根本不必發動公投，只要依ECFA第16條書面通知大陸當局，雙方協商無合意，6個月後即可終止。但蔡總統執政4年多來，從未履行當年的承諾去終止ECFA，為什麼？

就是因為ECFA對臺灣，尤其對我們的中小企業與農漁業很有利，10年來已替臺灣產品出口到大陸省下超過2千億元新台幣的關稅！幾十年來一向是大陸出超3億美元的兩岸農產品貿易，6年前就開始逆轉，臺灣出現1千萬美元的順差，逐年增加，這也拜臺灣農漁產品大量外銷大陸之賜。蔡總統敢犧牲這麼多國人的權益，片面終止ECFA嗎？

事實上，臺灣能跟大陸簽ECFA，是因為兩岸之間有「九二共識，一中各表」的政治互信。蔡總統反對「九二共識」，現在卻不敢反對在「九二共識」基礎上達成的ECFA，這不是矛盾嗎？或許，蔡總統很掙扎，畢竟ECFA造福國人，只好當初說一套，如今做一套，就算是雙重標準、唾面自乾又怎樣？

在ECFA簽訂10週年的今天，我要誠摯呼籲兩岸執政當局，能夠同時回到「九二共識、一中各表」的初衷與精神，求同存異，共創雙贏。中共方面，應還原「一中各表，九二共識」的原貌，立即停止否定或攻擊「各表」，兩岸才能恢復共同的政治基礎與難得的互信。我也要呼籲蔡總統，就像ECFA一樣，當初說一定廢掉，現在卻緊緊擁抱，那麼，只要有利於臺灣，面對「九二共識」，再一次「髮夾彎」又何妨？",18989,180,110,58,23,13,46
